Unnamed: 0	GE: KIRC	GE: BRCA	GE: READ	GE: PRAD	GE: STAD	GE: HNSC	GE: LUAD	GE: THCA	GE: BLCA	GE: ESCA	GE: LIHC	GE: UCEC	GE: COAD	GE: LUSC	GE: CESC	GE: KIRP
SELENON	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IQCE	0.005504500999457	0.0437675949075874	0.0310235625158774	0.012542345337547	0.0445811797682484	0.0456783034245666	0.018531487024487	0.0533926659618816	0.0087997956491562	0.0193189494621591	0.1167722797388232	0.0007000679317001	0.0248430503453278	0.0310000087549149	0.0333491197465655	0.0383791125740119
ZNF639	0.0064583069986213	0.017572112057113	0.00647822892142	0.0061682272732519	0.0280801358936139	0.0511166032997338	0.010584188821533	0.0507983391017093	0.0016427166772344	0.0438409948544276	0.0211770663419571	0.036768369291333	0.0165577835275742	0.0949902855700426	0.0273026840861675	0.004606796390029
SURF1	0.0326894046039615	0.0033221594251466	0.0192288884775657	0.0095588880587813	0.0360746693321808	0.0135845967786771	0.0046795838774809	0.0247997855907324	0.0205989632968103	0.0536909296404217	0.0312397243812537	0.0021479345802295	0.0428366935219192	0.0266509963139417	0.002879922553	0.0111476384603016
COA3	0.0549099982069654	0.0339125931853538	0.0278916891783674	0.0006587418338614	0.0242892861703015	0.0639124322487968	0.0397510362250466	0.0088979211213817	0.0350635974485996	0.0708646371570208	0.0180554657350527	0.0161673876405703	0.0381922401570078	0.0127430466404825	0.0140796777052576	0.0006577314513402
ITPRIP	0.0563380419721907	0.0772925900772456	0.0049386887286441	0.110120657735866	0.0084925728323622	0.0166729086644	0.1963737618588503	0.0097702402146544	0.1102652279291654	0.0218397148480937	0.0742336317745783	0.1355689571586877	0.047593089737371	0.1055574071939564	0.0029515190121551	0.0353683512536147
RAB5B	0.0263929414086168	0.0242822733161801	0.0607437416303717	0.0284393281888213	0.0542376747160079	0.0610758526128333	0.0649670696834658	0.0270532828560467	0.0762050450237912	0.0397957148358354	0.019897249146277	0.0538487384007888	0.0535058270739128	0.0623082271568121	0.0607086043789671	0.0367328455943727
VPS18	0.0197205111242111	0.0058050384780599	0.0345911490668566	0.0202365577510056	0.0085044301261576	0.0053341311854373	0.033532821470429	0.0364633260865642	0.0502080822320335	0.0160644639957362	0.0165220721441789	0.0156880533054356	0.0295100292126436	0.0388986834766905	0.0386064252155939	0.0096352275603461
STX7	0.018904071053071	0.0786121088418584	0.0339597935513585	0.0818848397541479	0.0102823006407567	0.0363659071501942	0.0901807725642068	0.0552939652201769	0.0691369488193229	0.0356647382062555	0.0145454319136144	0.0480114819258836	0.0238634129328841	0.1009128209712136	0.0555112969991498	0.003798076456392
ATAD5	0.059452026204134	0.0658316174974886	0.0582612080189786	0.0140485052106588	0.1419866122305133	0.0895847663842053	0.1488839776235822	0.029229198632962	0.1623894057435237	0.1606894012139408	0.1474798143657305	0.1474127077306907	0.0975047858937191	0.186186479225653	0.2521956851384618	0.0551030627819073
NUP85	0.0459576850743711	0.0332357584035921	0.0446307041888566	0.0403647231969281	0.0705997330222479	0.0545879717754686	0.0885925646244958	0.0143907446708705	0.0945196628872448	0.062936201098296	0.0596538510476221	0.0495583181324131	0.0609606677807281	0.0758176388404948	0.076013682972482	0.072514822412275
G6PD	0.0004690161811004	0.039002587137659	0.0398773035243578	0.0036127091123163	0.0225101762786622	0.0005932129050693	0.0385694557074706	0.0135803602485208	0.0101192663437879	0.1337445297706614	0.181058907743408	0.0464644512874788	0.0296068543634813	0.0877540302203555	0.0334781454439296	0.0358800192350119
RPS28	0.0464071464204026	0.0172923933414899	0.0410698677128012	0.0761641714290951	0.0222296334389448	0.0494515838093132	0.022760740749105	0.0549708700830449	0.0068221753850801	0.0241787499233647	0.0205972680827567	0.043590077123472	0.0175444425303282	0.0100545315370199	0.0475984279288889	0.0238694743827468
NANS	0.0212370854527218	0.1047421957750657	0.0874274685444155	0.0340578825043056	0.0109740051812352	0.0039356158450886	0.0271981740831745	0.0009414638369034	0.046729238029518	0.0286274125829113	0.0350432120854286	0.0414640037292472	0.072547511750347	0.0147359949226298	0.0907113377092389	0.0170419195283834
NCAPD3	0.0002320541788255	0.0288037553288903	0.0581144737850524	0.0234926007731883	0.0841737581690229	0.0146048933918065	0.0813325038856175	0.0321188244101328	0.0950967600977556	0.0730659817453142	0.0003555059824351	0.1089868267095272	0.0782914141862207	0.0938638316694997	0.1626531012641098	0.0009739278390558
CCL16	0.0325611744019442	0.4100119439248719	0.0645831574466592	0.0927782033266914	0.094144383869691	0.0	0.2164959008369175	0.1431097788572274	0.3901638597747345	0.1617167351114429	0.0663937830376361	0.0	0.1305847233784881	0.0	0.0	0.245826189043585
CCR9	0.1595475154488272	0.1732245399109366	0.2149659164486947	0.2309651016383251	0.0530672176529821	0.1910732315443432	0.1724175639210087	0.0730235069487483	0.2498515258177395	0.1133126949028667	0.2673694163961922	0.1769972236706983	0.2449273199883338	0.2551142928673888	0.2222457921930785	0.0233719689697436
SCAMP4	0.0478023566437054	0.030393087727315	0.013573019930433	0.0354174949254501	0.0160549043524005	0.0212824626299198	0.0103873596244526	0.0021287593758783	0.0369249147757128	0.0378713074267823	0.0605873465185465	0.0160840469248695	0.0037002629661725	0.048645055530006	0.0111167674933702	0.029676659896526
SSR1	0.001209074619752	0.0218172293590256	0.0176015946043863	0.013906820719792	0.0387334178073952	0.0263466050478939	0.0613553807876177	0.0338024265382502	0.0521045905235119	0.0430749813933883	0.0657514387037606	0.0506039974224802	0.025103738804019	0.0484243102109261	0.0415003507536391	0.0155443881560842
LURAP1	0.1082583180235843	0.2175078549290889	0.1334492211196333	0.2898199285109257	0.1123274847793011	0.1261737092207754	0.1330451505067521	0.0559068153005075	0.2476574452375499	0.2262075627309931	0.0058795875653917	0.2087268816817466	0.0998033422455706	0.0459791458381569	0.1974690303157321	0.0346155426386335
LIN7A	0.0235701329946718	0.1791535892915551	0.0049704088796408	0.0528283233556248	0.0183718223013752	0.0610764790902481	0.359493592372947	0.1523396013708711	0.1378159062296803	0.0489765954424216	0.0296798195349009	0.3035441590317091	0.0282078963882092	0.2566555506249749	0.46852365916626	0.0065236516352132
CNPY2	0.0178476154807376	0.0408455235517935	0.0489967050137223	0.0463831170015387	0.0322876391600924	0.0297096260158547	0.0898260674669988	0.0167886166559161	0.0994565718888902	0.0379280654284338	0.0467017244167925	0.0719385531767083	0.0556667043576908	0.042034425710602	0.0126978937880907	0.0181295500332501
ELOVL6	0.0416899189812001	0.0866531808070219	0.0414713417835366	0.0476082808482756	0.0602885973417724	0.1236890711652058	0.1149525737738121	0.0945929518190225	0.0844348929940686	0.0317497561436012	0.0655979293693336	0.1646068402300251	0.0678266834405414	0.136891616257658	0.0580863782304364	0.0089191457659465
MDH1	0.0649439392551001	0.041519174295564	0.0389851827314851	0.0334405037750813	0.0263045532246601	0.0367764903108131	0.01358973052169	0.0145343451023452	0.0107699588152799	0.0768822219543086	0.0225832785873401	0.0354358731796607	0.0328435297930442	0.0575846746775335	0.0487314723469447	0.0225479003653491
PITPNB	0.0262190618021065	0.0336194773481641	0.014370300979889	0.0482450372493886	0.0253353522373759	0.0247727851510368	0.0054642232245239	0.0193553874318883	0.0557692238653432	0.0154434766694089	0.0132525673105242	0.0113508954771564	0.0517813681811975	0.0556791339525059	0.0144365039280096	0.0004805742904242
ZFP90	0.0056194699040157	0.0732042207724247	0.0032321431884176	0.0291116084284636	0.0028911269474252	0.0276509552295995	0.0212264554375093	0.0275864760836042	0.0235325786283519	0.0089732559985627	0.0246966027264335	0.0716180671544733	0.0361039861021693	0.0299300388364226	0.0570033240711566	0.0232845960527162
TCOF1	0.0279489055688629	0.0220651004074533	0.0751878693335229	0.0067399077081687	0.0738336698994514	0.0660294586175464	0.0474215889596717	0.0310050644131043	0.0534118776007401	0.0810222948760884	0.1085804394015701	0.0403102814651819	0.1036423501100956	0.0610428922043629	0.0546788649519156	0.0421450675999736
STAG1	0.004357157844656	0.0575389474932554	0.0269735103782401	0.043787083126633	0.0404200453779332	0.0138951396931306	0.0383439123545921	0.0714185514194806	0.0406374373293224	0.0108093470412882	0.0356840107336809	0.0705634216046768	0.0295664897730424	0.0022386218017919	0.0226098145858319	0.0243674842107371
FAH	0.0065143340023799	0.0542823481892703	0.0066280366057898	0.0162665530378612	0.0149327731379482	0.0026154505802364	0.0043099580867228	0.0491271879918094	0.0202590559957004	0.037741370970077	0.0940173692563721	0.0195370683133977	0.0040531289043482	0.0025498295668796	0.0140246787728235	0.0531943734273296
CITED2	0.0094556074270442	0.1112903992869181	0.140470141966884	0.011057349136189	0.1327312804974667	0.1188622376899174	0.1639204427169252	0.2099054317812324	0.0953107877841762	0.1228035995913609	0.0831339827553303	0.1644203189357171	0.1437014338693948	0.2352904684207387	0.3825484599282267	0.0204793800472994
CRABP1	0.4857197830550026	0.328076860236037	0.1591362815454728	0.2364060737968959	0.127345781248869	0.1427010088607714	0.2302551491357042	0.4380111728210755	0.1752701819057089	0.1897155338840039	0.0	0.3617633826810894	0.2693507208488588	0.2558303422307517	0.0942874752963721	0.0
PEBP4	0.1069867127075128	0.2813330226797884	0.1895504926484283	0.1533982868784095	0.2618881055126426	0.4869275160634566	0.5319835787734765	0.0966749774702918	0.2161736159738507	0.8813044602363151	0.2453186244199767	0.3373895424442309	0.1682972530827423	0.588463617178028	0.3254269308000367	0.2286283707122963
DIRAS3	0.1893984376843074	0.2584465885831957	0.1361487225446637	0.1337855139364032	0.1328588278196774	0.1068767019061219	0.1524769906438261	0.2307174007685332	0.2756860327845689	0.1235247990258745	0.4010684038392508	0.0945438821767137	0.0799852685530443	0.2302203559597486	0.3140596529816254	0.0955922417004074
OPN1SW	0.0009782602116131	0.1239840377257493	0.0654839148225173	0.048182831818446	0.0308830677120476	0.0029716710087454	0.0546343762067033	0.1725637327372265	0.0752459294098006	0.021689108887425	0.0240012422627109	0.2091301568943066	0.0338133143032869	0.0963241908023405	0.1181153883949105	0.0001749734159104
PPP2R5A	0.0406051903721725	0.0260772835973187	0.0304535440841282	0.0606384486805477	0.0022834575960074	0.0460457965068959	0.1207921719043036	0.0237803064236986	0.1007749737354389	0.0597426088446369	0.059676773038818	0.0225410964213557	0.0368005138545438	0.0861705162955896	0.0261695624031251	0.0263940600755593
TMUB2	0.0149515435841819	0.0232770008446019	0.0098756041651411	0.0198239711594984	0.0006585204456005	0.0266518631401201	0.019154033620086	0.0315892645853147	0.011553469594486	0.022326143321607	0.0520673811260302	0.0356733943898377	0.0153962338094897	0.0029130605611531	0.0127383729719782	0.0359018357931878
MRPL20	0.0150833914732728	0.0114658228298024	0.0148187794814533	0.0195315998513372	0.005697762660935	0.0269221190945314	0.0192905836202793	0.0045329422767362	0.0053302146008254	0.0198182363026467	0.0110999868779515	0.0253071287035943	0.0114126892342666	0.0091051636160093	0.0105877141078192	0.0225617069006736
PRF1	0.1765870908449666	0.1021738926711324	0.0524769967065916	0.0367196619805724	0.0310129096998014	0.080209476717857	0.2025417773367013	0.0418091369940768	0.0599285707238101	0.0430518287761027	0.1070944991565387	0.0706067904691796	0.0548301823804525	0.2060443296054316	0.0612347656322036	0.0226979365096473
TM7SF2	0.0968628413297533	0.0780867311078078	0.056238319496004	0.102212292441753	0.0561387134780344	0.2208019039534178	0.0014151091068124	0.0559626029628011	0.1002650993542905	0.1526072711065365	0.03361279818242	0.2097037350585562	0.0523979419892409	0.0442489730272775	0.1209347344308574	0.0148829073161306
CHRM4	0.0171808803178508	0.0139249398705988	0.1933480898863437	0.0579451825488536	0.1885334859944969	0.0131085655976471	0.2944034756157653	0.0702279875991621	0.0463309496474811	0.0659947430155864	0.1403093218781822	0.0486515325311752	0.1770872605630153	0.1312346272209441	0.092252956094557	0.0399476278427313
CD302	0.0034707126286833	0.2011958356955603	0.0992595003011801	0.0059345318000879	0.0489442448991923	0.0281242598513908	0.1961466469363517	0.1251662679636041	0.1831743040813911	0.1092649353726128	0.1464423827485165	0.2417487501239914	0.0887991421787783	0.2891939803125992	0.2261508176456832	0.0730366737467011
PQBP1	0.017198573667021	0.0062487788416312	0.0324212995747744	0.0180521681906609	0.0085510986851669	0.0101571429653587	0.0192568777859792	0.0133901028918425	0.0098204128462207	0.0292959016215729	0.0532023979131603	0.0335088659166388	0.0243730604400111	0.021892003726967	0.0578394182214067	0.0030848174396235
SBDS	0.0125813313234502	0.106069035887256	0.0372181103831349	0.0755682302183834	0.0404561021498083	0.0346486856085606	0.1001998664588744	0.002308879702458	0.1112972347725416	0.0069598741061252	0.0121478591850275	0.1197509505342857	0.0259887956414226	0.0933831505391841	0.1198340014080532	0.0020593048989236
AAMDC	0.0016298549757894	0.0617616906225519	0.0459723414017399	0.0314242052971807	0.0753499842013173	0.0467122738609018	0.0923353071147266	0.0439146606745512	0.0913550465868116	0.1400888083725644	0.0096704924546833	0.0639874310543093	0.0466677422432331	0.1017250529469757	0.1213864679119482	0.0165547937865126
PRKAR2B	0.1400353829717601	0.223334397190275	0.1945979528790902	0.0322312966228217	0.1262213066937703	0.1024396523148021	0.0857183834795512	0.1140904985200524	0.3004451060806952	0.1354714997229593	0.2473467551357358	0.2676231441486676	0.1790113897637836	0.1199769019612314	0.2683342230817725	0.0844879696198905
ZNF607	0.0025637974509939	0.0098871834311803	0.0207509980417621	0.0281406662357733	0.0224582389007581	0.0761864940160898	0.0440829042409483	0.0522045188747666	0.0558105332959071	0.047160682897482	0.1468953408103522	0.0209705413305507	0.0102720973075341	0.0223953152469669	0.1152775366389835	0.0239799001264575
HLF	0.0367776362682187	0.4303943090166707	0.2363470945063111	0.1690899232967223	0.2296725037998356	0.2868817917578435	0.2377768322457265	0.2522464957644411	0.5185919422535668	0.1834103710947868	0.1189437841611866	0.4827642393190864	0.1205409352047998	0.2311685166019734	0.3625510491767533	0.0158152896796606
ECI1	0.0241904616190196	0.0690192578194673	0.0599421314121121	0.0289359885085626	0.0372445985398969	0.0332291329609908	0.0249143952788989	0.0021945879718937	0.0057627931188055	0.0156307059888338	0.0327025357164001	0.0060223709680329	0.0557711832054035	0.0117891548895142	0.0453550901849146	0.0171288335551542
KRTAP7-1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PARP4	0.0107815348797891	0.0527732054180624	0.0341277189168735	0.0500104470407963	0.0491742114649001	0.0459782000481858	0.0355433111825935	0.083945665777438	0.0163259879085525	0.0144478878741355	0.0357960688774844	0.0087997356006883	0.0115689449468035	0.0845003456026243	0.0428754832631609	0.0264541095386255
PDCD1LG2	0.0490908209726845	0.1231563923449429	0.0957577328378331	0.1159685356751532	0.0250729003214352	0.1586941215259886	0.1753462657893753	0.0025344207602649	0.0640207327842768	0.0457642280176016	0.1779298458331485	0.1699918738605278	0.0628109030202256	0.1330645287962234	0.0574046197079816	0.0628283862833493
IARS	0.0164178387484674	0.0338400184729284	0.067321622697133	0.0084757757038582	0.0597267832379155	0.0113999146770168	0.070367966690417	0.011411594854111	0.009086293648456	0.0016080988305749	0.0836811638897088	0.0150405544337214	0.0769859010482608	0.0703208079550716	0.0128336891359543	0.0061757855807434
APCDD1	0.0204866667514158	0.2858453809567029	0.1069989528988212	0.1344174969594944	0.1078171665252252	0.0266866179507753	0.1395787807684319	0.0271573325947654	0.1750528270393129	0.0364722313123122	0.1586886964757119	0.0914327274858483	0.0830049509067794	0.0801836185584609	0.2179075039782236	0.1609023515018152
SERPINA5	0.4832120027779328	0.0376120476341995	0.1567751172262376	0.407182460209003	0.000337246387545	0.1753272692959548	0.0299664198188158	0.4751612681934897	0.2039999550688529	0.4628823029382721	0.0824478497176195	0.1792528824760205	0.1560601475289321	0.0604087798807568	0.3519639701779131	0.4211776020690246
FAF2	0.0393806570323053	0.0268298182754564	0.0106123691564686	0.0018152825760115	0.0462780902220356	0.0261564838030441	0.0224566996271635	0.0374247817275431	0.000648932323939	0.0204761569889464	0.0307922671695361	0.0023380124338995	0.0073936675777856	0.0057824624120614	0.017578903923133	0.0135762416766019
TMEM174	0.1749437594158806	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4669075480191847
MYDGF	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
KRTCAP3	0.0072489409323955	0.0447538299210267	0.0355598023369402	0.0201882122612152	0.0104458480374183	0.0156924207507001	0.1352734369823882	0.0244507902613814	0.0881758038209357	0.0158119322024369	0.2826880768026388	0.1265997792565602	0.0075395232575911	0.1151621164217763	0.498954982502533	0.0807802963450314
DNAJB5	0.0121264569321841	0.0428430260129758	0.2653170447864069	0.1903267713092803	0.1586597581489452	0.0623596432808343	0.059149205439367	0.0557015743325029	0.2681045473236766	0.0324040861822612	0.056804118284143	0.1894824513299231	0.1241360146155646	0.0290321296898004	0.2896992197241525	0.0128820858827343
E2F2	0.1298581986816905	0.2334727457947928	0.1070194084450229	0.0900109908679376	0.0415247487385746	0.0168985613649454	0.2233951203763176	0.0915515316760974	0.2335226448510443	0.2828514594812933	0.2371615611033896	0.4414449968752132	0.0408216272951883	0.2581679962351219	0.574439315162599	0.1102009313784449
MAATS1	0.0136611662386159	0.0813181216680188	0.1235201973152928	0.012969645653555	0.0613994413252084	0.1963011085243944	0.1856291569874298	0.0683174095577199	0.1599773321243225	0.2659553869388542	0.0120405995652919	0.1085408344266398	0.1092245563687124	0.2184275162064242	0.3639982396948144	0.0557935554657676
RXFP1	0.043976013238573	0.0145912284412794	0.0876386718475699	0.1209314776104455	0.0855468104523343	0.040288441578392	0.4184406136540809	0.2575373387669705	0.0280038267535531	0.1859124491099623	0.2030693075963965	0.1585724841715844	0.1163489403106473	0.3608714865349446	0.340676578686549	0.1851964771130091
BRAT1	0.0289770839564192	0.0538586343668775	0.068315983736671	0.0650656467292891	0.0515873744452784	0.0737181419251902	0.0532127843112189	0.009854909735277	0.0529473941493726	0.0533787491610482	0.0636068676543382	0.0028579086152725	0.0632127460100394	0.0528473167281308	0.0124825344318222	0.0186861031597899
CEACAM7	0.0	0.0390802516050627	0.2007120407761624	0.264883269188119	0.0602148308796313	0.4833349418946808	0.1709742071744947	0.0	0.0282839521225696	0.2029261158274428	0.0	0.1095054070885135	0.4576055710577041	0.085667370178961	0.3980547381230762	0.0
RBFA	0.0186229451758985	0.0199254696076051	0.0205224476408584	0.0300131074391646	0.0121023717676759	0.0253657945043383	0.0212048941242411	0.0116993848021807	0.005082091459907	0.0031242103615427	0.0118156000708458	0.0003376901721929	0.002028128275693	0.0051398411776858	0.0020838583451524	0.0105519252044417
ZMAT5	0.0004798649592122	0.028504752523115	0.0137027780879335	0.0256975090507598	0.0410846636064489	0.0041038271165677	0.0162258918299653	0.0271823896480513	0.001235671817164	0.0210356328198371	0.0566063884357086	0.0316402939612544	0.0109494298678681	0.0121367880597038	0.0619009849490149	0.0055860402866385
ZNF165	0.0704878794771845	0.0168075114870654	0.0581248645737234	0.0428415033654898	0.0863140805266007	0.0175125802309192	0.0015906793680179	0.0219835501367911	0.0870241140534012	0.0413380326419924	0.0795389794019852	0.1404966092267963	0.0306205023621034	0.0395776664937373	0.1394161357716096	0.0691190016429714
ZFP1	0.0045557052929805	0.0564256403398014	0.0034509376628543	0.1124534233584046	0.0232726877544491	0.0420006849370162	0.0196271359176869	0.030237929126082	0.0422894318373057	0.0232209863387502	0.1598816485126029	0.0843544415694709	0.0210990728795724	0.0194689495383924	0.0711479471068289	3.230967855171749e-05
LPIN3	0.0875668576624469	0.0574045570871361	0.0815671967041751	0.0258284779719191	0.061092989122212	0.0175239424419031	0.0881160148532316	0.0531887796149431	0.0477667824211991	0.0231414249651251	0.0748710698297299	0.0186498021346881	0.0440650544912401	0.0846223517688905	0.0269079867787257	0.0707289719844342
HIPK4	0.0181583276676079	0.1179254832201914	0.1762569294899345	0.0929906049569151	0.1445568197736686	0.1058684899240852	0.1297625195604817	0.0056954722275682	0.21791647593824	0.1100625440940007	0.0432448093290698	0.2688529808271818	0.1116971638770738	0.1533252053609358	0.3581757428797417	0.0672510337088105
ZSCAN20	0.0273158704626671	0.0163390739256121	0.0308155245819309	0.1671884304864072	0.0068048509320538	0.0539626315057736	0.0368636957686925	0.0418059530252272	0.0031443450314493	0.0150397976849068	0.0736062735936333	0.0443456837638845	0.0088670010859544	0.0056384062764036	0.0247493972468627	0.0223853939786502
LIMS3	0.1916745748171548	0.1630044266296285	0.0	0.1479341750782063	0.0555846245275797	0.0	0.0392257674779139	0.1552582335997926	0.1128591599696196	0.076007709327373	0.0	0.1459653107173941	0.0379464421938444	0.1133072427341432	0.3028355701237211	0.1693626328273032
SH3BP5	0.002294155762082	0.1286760924517874	0.0801724883804489	0.0684680682534176	0.0343688793445426	0.084116344752732	0.1926335691671384	0.0832332937348589	0.0724619220304962	0.0574593329617593	0.0357778583482245	0.2994561259099355	0.043935373554289	0.244629139594607	0.3142526437892967	0.1405888773445226
SNX5	0.0197919104155612	0.0277339956636384	0.029819179475372	0.0175704983701503	0.053690805255277	0.0445715642096654	0.018284874941705	0.0066966680446781	0.0428514160644475	0.0681461144752829	0.0119572028213784	0.0323688810614018	0.0236036952021926	0.0182348697280018	0.0350668135083649	0.0269413079269194
SCN5A	0.0552050865402636	0.3485669934778189	0.0454920696158745	0.2689579812419089	0.0877749975873345	0.0014353244976752	0.0361043959053714	0.0048397889562762	0.0388503121914063	0.0617475497545583	0.0	0.1551844490586713	0.0548744923599202	0.0875269573368161	0.1551564192497358	0.0355552369181905
PCDH9	0.257620785442701	0.4455729800866496	0.2443121992737819	0.2519212535825192	0.0921175064532247	0.1209868451276913	0.3399469581423365	0.1810385975736559	0.3739042568935318	0.578050305184198	0.3342476177128108	0.0342956223117117	0.192005559730603	0.3648601328221496	0.370039076860705	0.3678464209557942
SLC16A12	0.0886073223493119	0.4324834198579763	0.1928784834494702	0.1619164245910144	0.0940441958594685	0.1372415359864599	0.258874298820156	0.1324703394023074	0.2127875794919662	0.3484247870384854	0.0269997435595479	0.1062404129732881	0.1995224334832823	0.3396072741943988	0.317788216323071	0.10815379784911
SESN2	0.0395863100590415	0.0130204722908415	0.0471416796853213	0.045498588461406	0.0344905037309164	0.0184577233605413	0.0053195203973623	0.0517342150250796	0.0115492866384362	0.005891097973855	0.0030523420023455	0.0337688284445067	0.1076197456974777	0.0272428054101286	0.0019690065941762	0.0476511501259852
ZNF207	0.0137529253311109	0.0097202907566091	0.0161813196868887	0.0144042940183693	0.0254200063655253	0.0077333524846639	0.0454408954547079	0.0100209610429425	0.0213977680465686	0.0457203062135645	0.0702675367498062	0.0414925974098698	0.0258965805981092	0.0383710099003396	0.044646695302535	0.0170942700656476
NEIL2	0.0175958061457379	0.0333596672293272	0.0200831600941088	0.0100597614929997	0.0467645146472945	0.0439095337889292	0.0291052230879335	0.0105059829035462	0.0514535011488344	0.0133056512207164	0.0430461065365094	0.0197007429592848	0.0530267754333169	0.0216135957031639	0.0932438424186676	0.0023231438861468
SMYD2	0.0545035023834718	0.0090152742894871	0.0586412942526396	0.066405865718062	0.0353564369232757	0.036748100797142	0.0115870913472015	0.0507565082809001	0.0925063346862195	0.0083497117152932	0.09031634269395	0.1052570978869498	0.062405224357644	0.0025930522061728	0.1341201069931386	0.0496736615142783
PSCA	0.2378084049394983	0.0744432985911171	0.165995780865805	0.2115386761356705	0.3738975579595698	0.359558179758734	0.0058887356643836	0.0328614413288499	0.0053702317505682	0.6049266177233684	0.2292663221652126	0.1880245258083006	0.0724543312851281	0.0184883270008588	0.5573912134705706	0.2717144432728453
TOR1AIP2	0.015277478527999	0.0229850308399971	0.0004994917554944	0.0451435111157967	0.0244375166100238	0.0044599143385924	0.0019364080257802	0.0051281115966121	0.0244858006234416	0.0124776714698491	0.0254204846988447	0.0259160071561803	0.0172581362251245	0.022307177260057	0.0448581520755172	0.0174587082857982
SLAMF6	0.189363694558231	0.0019875937579546	0.0318084958250463	0.0138060112458294	0.0338753631900089	0.0098492528605091	0.022416306197509	0.0870104383105954	0.0785296617446391	0.059320467418634	0.1133191773087642	0.0382942927666791	0.0883797247138864	0.0818840043215827	0.1073089694637063	0.0355098437689342
CNTFR	0.1907430107669805	0.4634461854516795	0.349731454699357	0.3036809911147158	0.2786706949377366	0.3212812823759512	0.455047777504841	0.4127240491965267	0.4440960391723578	0.3434177301359155	0.3104309489144247	0.3567969856855613	0.4721979200818256	0.2496424497885968	0.2601721910858003	0.3028233917128752
MOB1A	0.0235975355006668	0.009081683764994	0.024996141468614	0.0706977315009321	0.0249693345510555	0.0243842968228955	0.0035499889507785	0.0031635022579687	0.0076926860376803	0.0396185574618627	0.0097261311906301	0.0069618480370688	0.0199546963598271	0.0355953332361703	0.0277638002367492	0.0232956015340587
POLG	0.055411103966532	0.0221274604975123	0.0132203507033437	0.0403226649330763	0.0346113340171426	0.0113378577986027	0.0024828703999822	0.0013642209673461	0.0149492489006441	0.012826136456484	0.0440300209543921	0.0099489359490987	0.0120902828434606	0.0199842658656518	0.0383082059911874	0.0179978989603312
POLG2	0.0534927785975951	0.0050025335322983	0.0851680977110238	0.0504691497940534	0.0678196714219341	0.0560061968281777	0.1097877059625858	0.0512970770568609	0.0666437599526158	0.0514263215845908	0.0892681793391196	0.0115895152886469	0.0668065245620626	0.0808934217265502	0.0095294256933937	0.0746108980853395
C11orf54	0.0442808489690415	0.0660451392061224	0.0429509568390255	0.0250192629470233	0.0220914823506659	0.0692108044562936	0.0503835723191379	0.0407005202008487	0.0600766390973326	0.0938186996561269	0.0991293851678794	0.0379290903556436	0.0765604886994177	0.1006595878661515	0.0587847518316248	0.1170749202898807
ARPC1A	0.0357220666088364	0.0149132565853968	0.0058025196920054	0.0080706923768468	0.017821100906389	0.0220422186463186	0.0443276386521414	0.0145238830096743	0.0467796905379906	0.0284497919134898	0.0642759429552113	0.016168526247091	0.0046171071817919	0.0713104944776862	0.0478857638192826	0.039311035569306
RAB10	0.0050654146714319	0.0408166711378953	0.0003040681110508	0.0037684838669603	0.0068015323540882	0.0744639276960702	0.0511031175457125	0.0438888519002669	0.0535905694852515	0.088877293333905	0.056173792419844	0.069863630489383	0.0008314392672326	0.0950829562575305	0.101605985259605	0.0040983029763134
KCTD12	0.0484206507913539	0.2146371097640999	0.1278986196374441	0.0217892158257094	0.0151698064530841	0.037252753802986	0.1676153952311449	0.0333031840620292	0.1790990857902199	0.0383301036304021	0.0451315790026406	0.320042516558648	0.1295587229123693	0.2044415267710159	0.3014239415940145	0.0105486710311481
TBX6	0.0255525840127915	0.0103557297681262	0.0641232998767853	0.1377427161788571	0.0533078358181906	0.1413479086798331	0.063618640353877	0.0922039093690936	0.000957906214247	0.0347082808550654	0.0566000044727468	0.0174803006245186	0.0384283712407396	0.0716746140073121	0.181464126881104	0.0446228285326937
ANO8	0.0178475949267676	0.0007480214343553	0.0354478963596688	0.0650231806301953	0.0177164579361001	0.0833571736517737	0.0387196387158608	0.0278634375611548	0.0673258565204363	0.0286045142101424	0.0689601540273431	0.116584319572002	0.0426740570800919	0.0215172349428433	0.1484194251726844	0.0180075579349457
TMEM115	0.0267957545871141	0.0067104959196639	0.0160224350988971	0.0273851258316783	0.0260606694453036	0.02999486726421	0.0446042569838269	0.010245150748533	0.0105713824634153	0.0191982974913419	0.0460658945863015	0.0275316547586338	0.0322065776289299	0.0560277860205458	0.0994613385636786	0.008664841889426
HHEX	0.0519155286166313	0.0745000244787493	0.1151365698171151	0.0250757364086136	0.044320924767739	0.0369457110566016	0.1005286404960318	0.0764068074058503	0.1194220396578079	0.0568531738995979	0.0138565096603812	0.175102388726218	0.0965301932198316	0.0948694661626151	0.107574819178632	0.0599446986189834
